地区ID,地区名,戦闘形式,人形ID,種類,人形,好感度,誓約,スキル1,スキル2,装備1,装備2,装備3,作戦能力,ダメージ予測,順位
714,初級4,昼戦,311,SMG,Lusa,100,0,10,0,T外骨格,ホローポイント弾,ドットサイト,6244,468,240
714,初級4,昼戦,1019,SMG,ドロシー・ヘイズ,150,1,10,0,T外骨格,専用装備,ドットサイト,6228,467,241
714,初級4,昼戦,28,SMG,Gr MP7,150,1,10,0,T外骨格,ホローポイント弾,ドットサイト,6214,466,242
714,初級4,昼戦,234,SMG,JS 9,150,1,10,0,T外骨格,ホローポイント弾,ドットサイト,6225,466,243
714,初級4,昼戦,288,AR,CR-21,150,1,10,0,オプティカル,高速弾,T外骨格,5333,466,244
714,初級4,昼戦,20071,AR,gun-10020071 Mod,100,0,10,10,オプティカル,高速弾,T外骨格,5332,466,245
714,初級4,昼戦,106,AR,FAL,100,0,10,0,オプティカル,高速弾,T外骨格,5336,466,246
714,初級4,昼戦,340,AR,TKB-408,100,0,10,0,オプティカル,高速弾,T外骨格,5331,466,247
714,初級4,昼戦,11,HG,P08,150,1,10,0,サイレンサー,ホローポイント弾,T外骨格,3382,465,248
714,初級4,昼戦,186,HG,P226,150,1,10,0,サイレンサー,ホローポイント弾,X外骨格,3386,465,249
714,初級4,昼戦,251,SMG,X95,150,1,10,0,T外骨格,ホローポイント弾,ドットサイト,6211,465,250
714,初級4,昼戦,181,AR,T91,100,0,10,0,オプティカル,高速弾,T外骨格,5324,465,251
714,初級4,昼戦,196,AR,Zas M21,100,0,10,0,オプティカル,高速弾,T外骨格,5323,465,252
714,初級4,昼戦,141,HG,Gr USPコンパクト,150,1,10,0,サイレンサー,ホローポイント弾,X外骨格,3381,464,253
714,初級4,昼戦,20094,SMG,64式 Mod,200,1,10,10,T外骨格,ホローポイント弾,ドットサイト,6167,462,254
714,初級4,昼戦,349,AR,gun-10000349,150,1,10,0,オプティカル,高速弾,T外骨格,5290,462,255
714,初級4,昼戦,14,HG,アストラ,100,0,10,0,サイレンサー,ホローポイント弾,T外骨格,3363,462,256
714,初級4,昼戦,113,HG,セルジュコフ,100,0,10,0,サイレンサー,ホローポイント弾,T外骨格,3360,462,257
714,初級4,昼戦,259,SMG,PM-9,100,0,10,0,T外骨格,ホローポイント弾,ドットサイト,6160,462,258
714,初級4,昼戦,287,AR,SIG-556,100,0,10,0,オプティカル,高速弾,T外骨格,5290,462,259
714,初級4,昼戦,309,HG,WKp,100,0,10,0,サイレンサー,ホローポイント弾,T外骨格,3362,462,260
714,初級4,昼戦,315,SMG,AUG Para,100,0,10,0,T外骨格,ホローポイント弾,ドットサイト,6165,462,261
714,初級4,昼戦,20,SMG,Vector,150,1,10,0,T外骨格,ホローポイント弾,ドットサイト,6150,461,262
714,初級4,昼戦,1028,SMG,エージェントVector,150,1,10,0,T外骨格,ホローポイント弾,ドットサイト,6150,461,263
714,初級4,昼戦,1029,AR,エージェント416,100,0,10,0,オプティカル,高速弾,T外骨格,5273,461,264
714,初級4,昼戦,15,HG,G17,100,0,10,0,サイレンサー,ホローポイント弾,X外骨格,3347,460,265
714,初級4,昼戦,119,AR,OTs-14,100,0,10,0,オプティカル,高速弾,T外骨格,5259,460,266
714,初級4,昼戦,132,HG,59式,100,0,10,0,サイレンサー,ホローポイント弾,X外骨格,3352,460,267
714,初級4,昼戦,322,HG,QSB-91,100,0,10,0,サイレンサー,ホローポイント弾,T外骨格,3347,460,268
714,初級4,昼戦,59,SMG,AK-74U,150,1,10,0,T外骨格,ホローポイント弾,ドットサイト,6121,459,269
714,初級4,昼戦,297,AR,FI M82,150,1,10,0,オプティカル,高速弾,T外骨格,5250,459,270
714,初級4,昼戦,135,SMG,SR-3MP,150,1,10,0,T外骨格,ホローポイント弾,ドットサイト,6109,458,271
714,初級4,昼戦,343,AR,gun-10000343,150,1,10,0,オプティカル,高速弾,T外骨格,5245,458,272
714,初級4,昼戦,167,HG,Gr HK45,100,0,10,0,サイレンサー,ホローポイント弾,X外骨格,3332,458,273
714,初級4,昼戦,1030,SMG,邪神ちゃん,100,0,10,0,T外骨格,ホローポイント弾,ドットサイト,6110,458,274
714,初級4,昼戦,69,AR,Fr FAMAS,150,1,10,0,オプティカル,高速弾,T外骨格,5225,457,275
714,初級4,昼戦,224,SMG,PM-06,150,1,10,0,T外骨格,ホローポイント弾,ドットサイト,6106,457,276
714,初級4,昼戦,193,AR,T65,100,0,10,0,オプティカル,高速弾,T外骨格,5223,457,277
714,初級4,昼戦,210,HG,CZ52,100,0,10,0,サイレンサー,ホローポイント弾,T外骨格,3326,457,278
714,初級4,昼戦,28,SMG,Gr MP7,100,0,10,0,T外骨格,ホローポイント弾,ドットサイト,6088,456,279
714,初級4,昼戦,123,HG,P99,100,0,10,0,サイレンサー,ホローポイント弾,X外骨格,3321,456,280
714,初級4,昼戦,234,SMG,JS 9,100,0,10,0,T外骨格,ホローポイント弾,ドットサイト,6083,456,281
714,初級4,昼戦,1019,SMG,ドロシー・ヘイズ,100,0,10,0,T外骨格,専用装備,ドットサイト,6091,456,282
714,初級4,昼戦,187,AR,Ak 5,150,1,10,0,オプティカル,高速弾,T外骨格,5200,455,283
714,初級4,昼戦,227,AR,A-91,150,1,10,0,オプティカル,高速弾,T外骨格,5201,455,284
714,初級4,昼戦,333,SMG,VP1915,150,1,10,0,T外骨格,ホローポイント弾,ドットサイト,6069,455,285
714,初級4,昼戦,344,AR,gun-10000344,150,1,10,0,オプティカル,高速弾,T外骨格,5210,455,286
714,初級4,昼戦,175,AR,ART556,100,0,10,0,オプティカル,高速弾,T外骨格,5200,455,287
714,初級4,昼戦,186,HG,P226,100,0,10,0,サイレンサー,ホローポイント弾,X外骨格,3311,455,288
714,初級4,昼戦,251,SMG,X95,100,0,10,0,T外骨格,ホローポイント弾,ドットサイト,6056,454,289
714,初級4,昼戦,177,SMG,KLIN,150,1,10,0,T外骨格,ホローポイント弾,ドットサイト,6052,453,290
714,初級4,昼戦,1007,AR,無量塔 姫子,150,1,10,0,オプティカル,高速弾,T外骨格,5181,453,291
714,初級4,昼戦,141,HG,Gr USPコンパクト,100,0,10,0,サイレンサー,ホローポイント弾,X外骨格,3300,453,292
714,初級4,昼戦,277,HG,Gr VP70,100,0,10,0,サイレンサー,ホローポイント弾,X外骨格,3298,453,293
714,初級4,昼戦,288,AR,CR-21,100,0,10,0,オプティカル,高速弾,T外骨格,5182,453,294
714,初級4,昼戦,118,AR,9A-91,150,1,10,0,オプティカル,高速弾,T外骨格,5171,452,295
714,初級4,昼戦,72,AR,TAR-21,150,1,10,0,オプティカル,高速弾,T外骨格,5160,451,296
714,初級4,昼戦,11,HG,P08,100,0,10,0,サイレンサー,ホローポイント弾,T外骨格,3284,451,297
714,初級4,昼戦,102,SMG,UMP40,150,1,10,0,専用装備,ホローポイント弾,ドットサイト,6000,450,298
714,初級4,昼戦,207,AR,CZ2000,150,1,10,0,オプティカル,高速弾,T外骨格,5143,450,299
714,初級4,昼戦,20,SMG,Vector,100,0,10,0,T外骨格,ホローポイント弾,ドットサイト,6000,450,300
714,初級4,昼戦,20063,AR,Gr G3 Mod,100,0,10,10,オプティカル,高速弾,T外骨格,5143,450,301
714,初級4,昼戦,1028,SMG,エージェントVector,100,0,10,0,T外骨格,ホローポイント弾,ドットサイト,6000,450,302
714,初級4,昼戦,139,HG,ブレン・テン,150,1,10,0,サイレンサー,ホローポイント弾,T外骨格,3258,447,303
714,初級4,昼戦,216,AR,XM8,150,1,10,0,オプティカル,高速弾,T外骨格,5113,447,304
714,初級4,昼戦,262,AR,EM-2,150,1,10,0,オプティカル,高速弾,T外骨格,5109,447,305
714,初級4,昼戦,295,SMG,CF-05,150,1,10,0,T外骨格,ホローポイント弾,ドットサイト,5966,447,306
714,初級4,昼戦,59,SMG,AK-74U,100,0,10,0,T外骨格,ホローポイント弾,ドットサイト,5972,447,307
714,初級4,昼戦,224,SMG,PM-06,100,0,10,0,T外骨格,ホローポイント弾,ドットサイト,5961,447,308
714,初級4,昼戦,343,AR,gun-10000343,100,0,10,0,オプティカル,高速弾,T外骨格,5110,447,309
714,初級4,昼戦,349,AR,gun-10000349,100,0,10,0,オプティカル,高速弾,T外骨格,5117,447,310
714,初級4,昼戦,66,AR,56-1式,150,1,10,0,オプティカル,高速弾,T外骨格,5098,446,311
714,初級4,昼戦,135,SMG,SR-3MP,100,0,10,0,T外骨格,ホローポイント弾,ドットサイト,5956,446,312
714,初級4,昼戦,333,SMG,VP1915,100,0,10,0,T外骨格,ホローポイント弾,ドットサイト,5942,445,313
714,初級4,昼戦,9,HG,P38,150,1,10,0,サイレンサー,ホローポイント弾,X外骨格,3230,444,314
714,初級4,昼戦,336,SMG,PPD-40,150,1,10,0,T外骨格,ホローポイント弾,ドットサイト,5924,444,315
714,初級4,昼戦,69,AR,Fr FAMAS,100,0,10,0,オプティカル,高速弾,T外骨格,5085,444,316
714,初級4,昼戦,297,AR,FI M82,100,0,10,0,オプティカル,高速弾,T外骨格,5081,444,317
714,初級4,昼戦,90,HG,FF FNP9,150,1,10,0,サイレンサー,ホローポイント弾,X外骨格,3228,443,318
714,初級4,昼戦,344,AR,gun-10000344,100,0,10,0,オプティカル,高速弾,T外骨格,5068,443,319
714,初級4,昼戦,177,SMG,KLIN,100,0,10,0,T外骨格,ホローポイント弾,ドットサイト,5902,442,320
714,初級4,昼戦,137,SMG,PP-19-01,150,1,10,0,T外骨格,ホローポイント弾,ドットサイト,5887,441,321
714,初級4,昼戦,237,AR,SAR-21,150,1,10,0,オプティカル,高速弾,T外骨格,5048,441,322
714,初級4,昼戦,20094,SMG,64式 Mod,100,0,10,10,T外骨格,ホローポイント弾,ドットサイト,5882,441,323
714,初級4,昼戦,20093,SMG,IDW Mod,200,1,10,10,T外骨格,ホローポイント弾,ドットサイト,5878,440,324
714,初級4,昼戦,118,AR,9A-91,100,0,10,0,オプティカル,高速弾,T外骨格,5038,440,325
714,初級4,昼戦,187,AR,Ak 5,100,0,10,0,オプティカル,高速弾,T外骨格,5032,440,326
714,初級4,昼戦,227,AR,A-91,100,0,10,0,オプティカル,高速弾,T外骨格,5034,440,327
714,初級4,昼戦,203,SMG,Honey Badger,150,1,10,0,T外骨格,ホローポイント弾,ドットサイト,5864,439,328
714,初級4,昼戦,239,AR,03式,150,1,10,0,オプティカル,高速弾,T外骨格,5020,439,329
714,初級4,昼戦,72,AR,TAR-21,100,0,10,0,オプティカル,高速弾,T外骨格,5025,439,330
714,初級4,昼戦,102,SMG,UMP40,100,0,10,0,専用装備,ホローポイント弾,ドットサイト,5858,439,331
714,初級4,昼戦,1007,AR,無量塔 姫子,100,0,10,0,オプティカル,高速弾,T外骨格,5028,439,332
714,初級4,昼戦,279,AR,INSAS,150,1,10,0,オプティカル,高速弾,T外骨格,5013,438,333
714,初級4,昼戦,280,SMG,MAT-49,150,1,10,0,T外骨格,ホローポイント弾,ドットサイト,5850,438,334
714,初級4,昼戦,286,SMG,K-PDW,150,1,10,0,T外骨格,ホローポイント弾,ドットサイト,5843,438,335
714,初級4,昼戦,301,SMG,MAS-38,150,1,10,0,T外骨格,ホローポイント弾,ドットサイト,5843,438,336
714,初級4,昼戦,335,AR,フェドロフ,150,1,10,0,オプティカル,高速弾,T外骨格,5012,438,337
714,初級4,昼戦,207,AR,CZ2000,100,0,10,0,オプティカル,高速弾,T外骨格,5007,438,338
714,初級4,昼戦,131,SMG,EVO 3,150,1,10,0,T外骨格,ホローポイント弾,ドットサイト,5835,437,339
714,初級4,昼戦,265,AR,Gr HK33,150,1,10,0,オプティカル,高速弾,T外骨格,4999,437,340
714,初級4,昼戦,295,SMG,CF-05,100,0,10,0,T外骨格,ホローポイント弾,ドットサイト,5819,436,341
714,初級4,昼戦,216,AR,XM8,100,0,10,0,オプティカル,高速弾,T外骨格,4977,435,342
714,初級4,昼戦,298,AR,Vepr,150,1,10,0,オプティカル,高速弾,T外骨格,4960,434,343
714,初級4,昼戦,139,HG,ブレン・テン,100,0,10,0,サイレンサー,ホローポイント弾,T外骨格,3161,434,344
714,初級4,昼戦,262,AR,EM-2,100,0,10,0,オプティカル,高速弾,T外骨格,4963,434,345
714,初級4,昼戦,191,SMG,M12,150,1,10,0,T外骨格,ホローポイント弾,ドットサイト,5779,433,346
714,初級4,昼戦,9,HG,P38,100,0,10,0,サイレンサー,ホローポイント弾,T外骨格,3154,433,347
714,初級4,昼戦,336,SMG,PPD-40,100,0,10,0,T外骨格,ホローポイント弾,ドットサイト,5780,433,348
714,初級4,昼戦,70,AR,FF FNC,150,1,10,0,オプティカル,高速弾,T外骨格,4947,432,349
714,初級4,昼戦,223,AR,Model L,150,1,10,0,オプティカル,高速弾,T外骨格,4942,432,350
714,初級4,昼戦,304,SMG,SAF,150,1,10,0,T外骨格,ホローポイント弾,ドットサイト,5764,432,351
714,初級4,昼戦,90,HG,FF FNP9,100,0,10,0,サイレンサー,ホローポイント弾,X外骨格,3149,432,352
714,初級4,昼戦,137,SMG,PP-19-01,100,0,10,0,T外骨格,ホローポイント弾,ドットサイト,5766,432,353
714,初級4,昼戦,144,SMG,MT-9,150,1,10,0,T外骨格,ホローポイント弾,ドットサイト,5755,431,354
714,初級4,昼戦,209,SMG,OTs-39,150,1,10,0,T外骨格,ホローポイント弾,ドットサイト,5752,431,355
714,初級4,昼戦,327,SMG,SUB-2000,150,1,10,0,T外骨格,ホローポイント弾,ドットサイト,5749,431,356
714,初級4,昼戦,66,AR,56-1式,100,0,10,0,オプティカル,高速弾,T外骨格,4929,431,357
714,初級4,昼戦,108,AR,CZ-805,150,1,10,0,オプティカル,高速弾,T外骨格,4925,430,358
714,初級4,昼戦,258,AR,マガル,150,1,10,0,オプティカル,高速弾,T外骨格,4905,429,359
714,初級4,昼戦,314,AR,StG-940,150,1,10,0,オプティカル,高速弾,T外骨格,4910,429,360
714,初級4,昼戦,237,AR,SAR-21,100,0,10,0,オプティカル,高速弾,T外骨格,4911,429,361
714,初級4,昼戦,23,SMG,PP-90,150,1,10,0,T外骨格,ホローポイント弾,ドットサイト,5707,428,362
714,初級4,昼戦,105,AR,OTs-12,150,1,10,0,オプティカル,高速弾,T外骨格,4892,428,363
714,初級4,昼戦,131,SMG,EVO 3,100,0,10,0,T外骨格,ホローポイント弾,ドットサイト,5712,428,364
714,初級4,昼戦,203,SMG,Honey Badger,100,0,10,0,T外骨格,ホローポイント弾,ドットサイト,5715,428,365
714,初級4,昼戦,280,SMG,MAT-49,100,0,10,0,T外骨格,ホローポイント弾,ドットサイト,5709,428,366
714,初級4,昼戦,301,SMG,MAS-38,100,0,10,0,T外骨格,ホローポイント弾,ドットサイト,5698,427,367
714,初級4,昼戦,120,AR,ARX-160,150,1,10,0,オプティカル,高速弾,T外骨格,4870,426,368
714,初級4,昼戦,150,SMG,シプカ,150,1,10,0,T外骨格,ホローポイント弾,ホロサイト,5680,426,369
714,初級4,昼戦,279,AR,INSAS,100,0,10,0,オプティカル,高速弾,T外骨格,4877,426,370
714,初級4,昼戦,134,AR,AR70,150,1,10,0,オプティカル,高速弾,T外骨格,4859,425,371
714,初級4,昼戦,218,SMG,T77,150,1,10,0,T外骨格,ホローポイント弾,ドットサイト,5674,425,372
714,初級4,昼戦,225,SMG,Cx4 ストーム,150,1,10,0,T外骨格,ホローポイント弾,ドットサイト,5674,425,373
714,初級4,昼戦,239,AR,03式,100,0,10,0,オプティカル,高速弾,T外骨格,4859,425,374
714,初級4,昼戦,265,AR,Gr HK33,100,0,10,0,オプティカル,高速弾,T外骨格,4861,425,375
714,初級4,昼戦,286,SMG,K-PDW,100,0,10,0,T外骨格,ホローポイント弾,ドットサイト,5676,425,376
714,初級4,昼戦,335,AR,フェドロフ,100,0,10,0,オプティカル,高速弾,T外骨格,4863,425,377
714,初級4,昼戦,191,SMG,M12,100,0,10,0,T外骨格,ホローポイント弾,ドットサイト,5659,424,378
714,初級4,昼戦,298,AR,Vepr,100,0,10,0,オプティカル,高速弾,T外骨格,4835,423,379
714,初級4,昼戦,304,SMG,SAF,100,0,10,0,T外骨格,ホローポイント弾,ドットサイト,5644,423,380
714,初級4,昼戦,144,SMG,MT-9,100,0,10,0,T外骨格,ホローポイント弾,ドットサイト,5630,422,381
714,初級4,昼戦,327,SMG,SUB-2000,100,0,10,0,T外骨格,ホローポイント弾,ドットサイト,5629,422,382
714,初級4,昼戦,58,AR,AK-47,150,1,10,0,オプティカル,高速弾,T外骨格,4814,421,383
714,初級4,昼戦,223,AR,Model L,100,0,10,0,オプティカル,高速弾,T外骨格,4813,421,384
714,初級4,昼戦,209,SMG,OTs-39,100,0,10,0,T外骨格,ホローポイント弾,ドットサイト,5610,420,385
714,初級4,昼戦,20093,SMG,IDW Mod,100,0,10,10,T外骨格,ホローポイント弾,ドットサイト,5588,419,386
714,初級4,昼戦,108,AR,CZ-805,100,0,10,0,オプティカル,高速弾,T外骨格,4795,419,387
714,初級4,昼戦,23,SMG,PP-90,100,0,10,0,T外骨格,ホローポイント弾,ドットサイト,5574,418,388
714,初級4,昼戦,70,AR,FF FNC,100,0,10,0,オプティカル,高速弾,T外骨格,4783,418,389
714,初級4,昼戦,258,AR,マガル,100,0,10,0,オプティカル,高速弾,T外骨格,4780,418,390
714,初級4,昼戦,314,AR,StG-940,100,0,10,0,オプティカル,高速弾,T外骨格,4787,418,391
714,初級4,昼戦,18,SMG,イングラム,150,1,10,0,T外骨格,ホローポイント弾,ドットサイト,5569,417,392
714,初級4,昼戦,170,AR,ASh-12.7,150,1,10,0,オプティカル,高速弾,T外骨格,4768,417,393
714,初級4,昼戦,267,SMG,MP41,150,1,10,0,T外骨格,ホローポイント弾,ドットサイト,5562,417,394
714,初級4,昼戦,150,SMG,シプカ,100,0,10,0,T外骨格,ホローポイント弾,ドットサイト,5553,416,395
714,初級4,昼戦,218,SMG,T77,100,0,10,0,T外骨格,ホローポイント弾,ドットサイト,5556,416,396
714,初級4,昼戦,107,AR,FF F2000,150,1,10,0,オプティカル,高速弾,T外骨格,4748,415,397
714,初級4,昼戦,105,AR,OTs-12,100,0,10,0,オプティカル,高速弾,T外骨格,4745,415,398
714,初級4,昼戦,120,AR,ARX-160,100,0,10,0,オプティカル,高速弾,T外骨格,4746,415,399
714,初級4,昼戦,134,AR,AR70,100,0,10,0,オプティカル,高速弾,T外骨格,4732,414,400
714,初級4,昼戦,225,SMG,Cx4 ストーム,100,0,10,0,T外骨格,ホローポイント弾,ドットサイト,5520,414,401
714,初級4,昼戦,21,SMG,PPSh-41,150,1,10,0,T外骨格,ホローポイント弾,ドットサイト,5509,413,402
714,初級4,昼戦,116,SMG,Z-62,150,1,10,0,T外骨格,ホローポイント弾,ドットサイト,5476,410,403
714,初級4,昼戦,169,SMG,SCW,150,1,10,0,T外骨格,ホローポイント弾,ドットサイト,5473,410,404
714,初級4,昼戦,291,SMG,43M,150,1,10,0,T外骨格,ホローポイント弾,ドットサイト,5463,409,405
714,初級4,昼戦,68,AR,L85A1,150,1,10,0,オプティカル,高速弾,X外骨格,4670,408,406
714,初級4,昼戦,18,SMG,イングラム,100,0,10,0,T外骨格,ホローポイント弾,ドットサイト,5453,408,407
714,初級4,昼戦,267,SMG,MP41,100,0,10,0,T外骨格,ホローポイント弾,ドットサイト,5443,408,408
714,初級4,昼戦,133,AR,63式,150,1,10,0,オプティカル,高速弾,T外骨格,4655,407,409
714,初級4,昼戦,58,AR,AK-47,100,0,10,0,オプティカル,高速弾,T外骨格,4654,407,410
714,初級4,昼戦,17,SMG,M3,150,1,10,0,T外骨格,ホローポイント弾,ドットサイト,5421,406,411
714,初級4,昼戦,22,SMG,PPS-43,150,1,10,0,T外骨格,ホローポイント弾,ドットサイト,5416,406,412
714,初級4,昼戦,170,AR,ASh-12.7,100,0,10,0,オプティカル,高速弾,T外骨格,4623,404,413
714,初級4,昼戦,21,SMG,PPSh-41,100,0,10,0,T外骨格,ホローポイント弾,ドットサイト,5385,403,414
