地区ID,地区名,戦闘形式,人形ID,種類,人形,レベル,改造,リンク数,最大HP,会心率,会心ダメージ,破甲,火力,命中,回避,射速,防御,弾薬数,修理,好感度,誓約,スキル1,スキル2,装備1,装備2,装備3,作戦能力,ダメージ予測 (1-Fairy),ダメージ予測 (2-Fairy),ダメージ予測 (3-Fairy),ダメージ予測 (4-Fairy),順位
714,初級4,昼戦,20051,RF,FF FN49 Mod,115,3,5,475,88%,150%,135,135,67,35,39,0,0,0,100,0,10,10,狙撃弾 (5-Star),専用装備 (5-Star),-,5496,274,329,384,439,125
714,初級4,昼戦,1022,SG,デイナ・ゼイン,100,0,5,1345,40%,172%,15,61,26,12,26,33,6,0,100,0,10,0,専用装備 (5-Star),バックショット (5-Star),チョーク (5-Star),7268,272,327,381,436,126
714,初級4,昼戦,188,SG,S.A.T.8,100,0,5,1410,40%,172%,15,46,24,11,33,33,9,0,100,0,10,0,防弾ベスト (5-Star),バックショット (5-Star),チョーク (5-Star),7262,272,326,381,435,127
714,初級4,昼戦,323,SG,LTLX7000,100,0,5,1375,40%,172%,15,40,25,10,28,36,10,0,100,0,10,0,防弾ベスト (5-Star),バックショット (5-Star),チョーク (5-Star),7226,270,325,379,433,128
714,初級4,昼戦,20049,RF,56式半 Mod,115,3,5,475,60%,150%,195,126,74,49,37,0,0,0,100,0,10,10,専用装備 (5-Star),サイレンサー (5-Star),-,5409,270,324,378,432,129
714,初級4,昼戦,324,SG,M6 ASW,100,0,5,1300,40%,172%,15,56,26,13,28,33,9,0,100,0,10,0,防弾ベスト (5-Star),バックショット (5-Star),チョーク (5-Star),7214,270,324,378,432,130
714,初級4,昼戦,270,RF,四式,100,0,5,420,60%,150%,195,128,78,49,39,0,0,0,100,0,10,0,専用装備 (5-Star),サイレンサー (5-Star),-,5367,268,322,375,429,131
714,初級4,昼戦,197,RF,カルカノ M1891,100,0,5,400,60%,150%,135,162,94,57,34,0,0,0,150,1,10,0,狙撃弾 (5-Star),サイレンサー (5-Star),-,5343,267,320,374,427,132
714,初級4,昼戦,198,RF,カルカノ M91/38,100,0,5,365,60%,150%,135,164,95,57,34,0,0,0,100,0,10,0,狙撃弾 (5-Star),サイレンサー (5-Star),-,5303,265,318,371,424,133
714,初級4,昼戦,229,SG,M870,100,0,5,1320,40%,172%,15,50,24,11,29,34,9,0,100,0,10,0,防弾ベスト (5-Star),バックショット (5-Star),チョーク (5-Star),7062,264,317,370,423,134
714,初級4,昼戦,164,SG,FP-6,100,0,5,1300,40%,172%,15,48,24,11,28,35,9,0,100,0,10,0,防弾ベスト (5-Star),バックショット (5-Star),チョーク (5-Star),7056,264,317,370,423,135
714,初級4,昼戦,351,SG,M26-MASS,100,0,5,1265,40%,172%,15,52,26,13,30,33,10,0,100,0,10,0,防弾ベスト (5-Star),バックショット (5-Star),チョーク (5-Star),7066,264,317,370,423,136
714,初級4,昼戦,153,SG,M37,100,0,5,1265,40%,172%,15,58,43,11,26,33,4,0,100,0,10,0,防弾ベスト (5-Star),バックショット (5-Star),専用装備 (5-Star),7013,262,315,368,420,137
714,初級4,昼戦,148,RF,IWS 2000,100,0,5,440,60%,150%,135,181,82,41,32,0,0,0,100,0,10,0,狙撃弾 (5-Star),サイレンサー (5-Star),-,5252,262,315,367,420,138
714,初級4,昼戦,1021,MG,アルマ・アルマス,100,0,5,975,5%,150%,515,100,33,23,124,0,15,0,100,0,10,0,特殊貫通弾 (5-Star),-,専用装備 (5-Star),10373,259,311,363,414,139
714,初級4,昼戦,112,MG,ネゲヴ,100,0,5,870,5%,150%,515,89,37,36,134,0,14,0,100,0,10,0,特殊貫通弾 (5-Star),-,アサルトパック (5-Star),10336,258,310,361,413,140
714,初級4,昼戦,238,MG,88式,100,0,5,825,5%,150%,515,91,35,35,121,0,15,0,100,0,10,0,特殊貫通弾 (5-Star),-,アサルトパック (5-Star),10292,257,308,360,411,141
714,初級4,昼戦,173,MG,PKP,100,0,5,825,5%,150%,515,100,33,29,122,0,15,0,100,0,10,0,特殊貫通弾 (5-Star),-,アサルトパック (5-Star),10256,256,307,358,410,142
714,初級4,昼戦,146,RF,Gr G28,100,0,5,440,60%,150%,135,135,84,41,39,0,0,0,100,0,10,0,狙撃弾 (5-Star),サイレンサー (5-Star),-,5123,256,307,358,409,143
714,初級4,昼戦,339,MG,RPK-203,100,0,5,825,5%,150%,515,96,36,36,119,0,14,0,100,0,10,0,特殊貫通弾 (5-Star),-,アサルトパック (5-Star),10235,255,307,358,409,144
714,初級4,昼戦,337,RF,デ・リーズル,100,0,5,510,60%,150%,135,125,92,50,37,0,0,0,100,0,10,0,狙撃弾 (5-Star),サイレンサー (5-Star),-,5106,255,306,357,408,145
714,初級4,昼戦,185,MG,Ameli,100,0,5,705,5%,150%,515,96,37,45,144,0,14,0,100,0,1,0,特殊貫通弾 (5-Star),-,専用装備 (5-Star),10186,254,305,356,407,146
714,初級4,昼戦,208,MG,HMG21,100,0,5,845,5%,150%,515,97,31,33,130,0,15,0,100,0,10,0,特殊貫通弾 (5-Star),-,アサルトパック (5-Star),10154,253,304,355,406,147
714,初級4,昼戦,235,RF,SPR A3G,100,0,5,435,60%,150%,135,157,88,43,35,0,0,0,100,0,1,0,狙撃弾 (5-Star),サイレンサー (5-Star),測距儀 (5-Star),5077,253,304,355,406,148
714,初級4,昼戦,273,RF,SSG3000,100,0,5,440,60%,150%,135,143,81,42,37,0,0,0,100,0,10,0,狙撃弾 (5-Star),サイレンサー (5-Star),-,5074,253,304,355,405,149
714,初級4,昼戦,307,MG,ZB-26,100,0,5,910,5%,150%,515,105,32,31,111,0,14,0,100,0,10,0,特殊貫通弾 (5-Star),-,アサルトパック (5-Star),10068,251,302,352,402,150
714,初級4,昼戦,256,RF,ファルコン,100,0,5,440,60%,150%,135,167,75,40,32,0,0,0,100,0,10,0,狙撃弾 (5-Star),サイレンサー (5-Star),測距儀 (5-Star),5014,250,300,350,401,151
714,初級4,昼戦,151,SG,M1887,100,0,5,1375,40%,150%,15,41,33,11,22,33,4,0,100,0,10,0,防弾ベスト (5-Star),スラッグ弾 (5-Star),暗視装備 (5-Star),6682,250,300,350,400,152
714,初級4,昼戦,1002,SG,エルフェルト,100,0,5,1375,40%,150%,15,38,34,8,28,34,5,0,100,0,10,0,防弾ベスト (5-Star),スラッグ弾 (5-Star),暗視装備 (5-Star),6642,249,298,348,398,153
714,初級4,昼戦,109,MG,Gr MG5,100,0,5,990,5%,150%,515,90,29,27,115,0,16,0,100,0,10,0,特殊貫通弾 (5-Star),-,アサルトパック (5-Star),9945,248,298,348,397,154
714,初級4,昼戦,282,SG,DP-12,100,0,5,1265,40%,150%,15,33,34,12,30,34,5,0,100,0,10,0,防弾ベスト (5-Star),スラッグ弾 (5-Star),暗視装備 (5-Star),6590,247,296,345,395,155
714,初級4,昼戦,157,SG,Am KSG,100,0,5,1265,40%,150%,15,31,34,11,30,35,5,0,100,0,10,0,防弾ベスト (5-Star),スラッグ弾 (5-Star),暗視装備 (5-Star),6582,246,296,345,394,156
714,初級4,昼戦,281,SG,CAWS,100,0,5,1235,40%,150%,15,32,33,12,35,34,5,0,100,0,10,0,防弾ベスト (5-Star),スラッグ弾 (5-Star),暗視装備 (5-Star),6539,245,294,343,392,157
714,初級4,昼戦,1041,SG,二階堂サキ,100,0,5,1210,40%,150%,15,54,31,12,28,34,5,0,100,0,1,0,専用装備 (5-Star),フラッシュ弾 (5-Star),暗視装備 (5-Star),6510,244,292,341,390,158
714,初級4,昼戦,275,MG,M1895 CB,100,0,5,950,5%,150%,515,95,38,25,126,0,10,0,100,0,10,0,特殊貫通弾 (5-Star),-,固定銃架 (5-Star),9057,226,271,316,362,159
714,初級4,昼戦,345,MG,MG338,100,0,5,870,5%,150%,515,110,38,28,120,0,9,0,100,0,10,0,特殊貫通弾 (5-Star),-,固定銃架 (5-Star),8897,222,266,311,355,160
714,初級4,昼戦,276,MG,Kord,100,0,5,990,5%,150%,515,115,34,23,105,0,9,0,100,0,10,0,特殊貫通弾 (5-Star),-,固定銃架 (5-Star),8628,215,258,301,345,161
714,初級4,昼戦,12,HG,C96,70,0,4,280,40%,150%,15,26,32,58,56,0,0,0,100,0,1,0,サイレンサー (5-Star),-,-,1469,201,242,282,323,162
714,初級4,昼戦,350,SG,FO-12,100,0,5,1280,40%,150%,15,32,34,12,36,23,5,0,100,0,10,0,-,フラッシュ弾 (5-Star),暗視装備 (5-Star),5337,200,240,280,320,163
714,初級4,昼戦,352,SG,Nova,100,0,5,1320,40%,150%,15,33,34,17,29,19,7,0,100,0,10,0,-,フラッシュ弾 (5-Star),暗視装備 (5-Star),5228,196,235,274,313,164
714,初級4,昼戦,326,SG,512,100,0,5,1280,40%,150%,15,39,36,14,31,20,3,0,100,0,10,0,-,フラッシュ弾 (5-Star),暗視装備 (5-Star),5137,192,231,269,308,165
714,初級4,昼戦,162,SG,SPAS-12,100,0,5,1375,40%,150%,15,35,32,10,32,21,4,0,100,0,10,0,-,フラッシュ弾 (5-Star),暗視装備 (5-Star),5120,192,230,268,307,166
714,初級4,昼戦,189,SG,USAS-12,100,0,5,1300,40%,150%,15,31,32,11,37,22,5,0,100,0,10,0,-,フラッシュ弾 (5-Star),暗視装備 (5-Star),5132,192,230,269,307,167
714,初級4,昼戦,302,SG,ディフェンダー,100,0,5,1235,40%,150%,15,40,34,18,27,18,8,0,100,0,10,0,-,フラッシュ弾 (5-Star),暗視装備 (5-Star),5097,191,229,267,305,168
714,初級4,昼戦,165,SG,M1014,100,0,5,1375,40%,150%,15,33,33,12,32,21,4,0,100,0,1,0,-,フラッシュ弾 (5-Star),暗視装備 (5-Star),4961,186,223,260,297,169
714,初級4,昼戦,155,SG,M590,100,0,5,1320,40%,150%,15,34,32,11,31,22,4,0,100,0,1,0,-,フラッシュ弾 (5-Star),暗視装備 (5-Star),4847,181,218,254,290,170
714,初級4,昼戦,156,SG,Super-Shorty,100,0,5,1210,40%,172%,15,45,15,20,30,20,3,0,100,0,1,0,-,バックショット (5-Star),暗視装備 (5-Star),4817,180,216,252,289,171
714,初級4,昼戦,283,SG,リベレーター,100,0,5,1155,40%,150%,15,38,33,16,30,21,4,0,100,0,1,0,-,フラッシュ弾 (5-Star),暗視装備 (5-Star),4733,177,212,248,283,172
714,初級4,昼戦,160,SG,Saiga-12,89,0,4,1000,40%,150%,15,29,32,11,34,21,5,0,100,0,10,0,-,フラッシュ弾 (5-Star),暗視装備 (5-Star),3865,144,173,202,231,173
714,初級4,昼戦,342,AR,KH2002,66,0,3,330,40%,150%,15,44,38,39,70,0,0,0,100,0,1,0,サイレンサー (5-Star),-,-,1655,144,173,202,231,174
714,初級4,昼戦,9,HG,P38,63,0,3,162,40%,150%,15,24,35,68,50,0,0,0,100,0,1,0,サイレンサー (5-Star),-,-,970,133,160,186,213,175
714,初級4,昼戦,331,HG,コリブリ,30,0,3,129,20%,150%,15,9,25,51,44,0,0,0,100,0,10,0,-,-,-,824,113,135,158,181,176
714,初級4,昼戦,181,AR,T91,30,0,3,240,20%,150%,15,31,19,19,59,0,0,0,100,0,10,0,-,-,-,1084,94,113,132,151,177
714,初級4,昼戦,287,AR,SIG-556,30,0,3,237,20%,150%,15,31,19,19,59,0,0,0,100,0,10,0,-,-,-,1080,94,113,132,151,178
714,初級4,昼戦,365,AR,SCR,30,0,3,216,20%,150%,15,29,23,21,59,0,0,0,100,0,10,0,-,-,-,1075,94,112,131,150,179
714,初級4,昼戦,167,HG,Gr HK45,30,0,3,129,20%,150%,15,21,25,34,43,0,0,0,100,0,1,0,-,-,-,658,90,108,126,144,180
714,初級4,昼戦,14,HG,アストラ,30,0,3,156,20%,150%,15,20,19,29,40,0,0,0,100,0,1,0,-,-,-,643,88,106,123,141,181
714,初級4,昼戦,216,AR,XM8,30,0,3,210,20%,150%,15,29,19,18,62,0,0,0,100,0,1,0,-,-,-,848,74,89,103,118,182
714,初級4,昼戦,286,SMG,K-PDW,30,0,3,351,5%,150%,15,20,7,30,64,0,0,0,100,0,1,0,-,-,-,948,71,85,99,113,183
714,初級4,昼戦,355,SMG,ビグネロン M2,30,0,3,342,5%,150%,15,18,7,31,67,0,0,0,100,0,1,0,-,-,-,938,70,84,98,112,184
714,初級4,昼戦,44,RF,SV-98,35,0,3,171,40%,150%,15,76,34,14,29,0,0,0,100,0,1,0,-,-,-,957,47,57,66,76,185
714,初級4,昼戦,59,SMG,AK-74U,11,0,2,214,5%,150%,15,18,5,17,62,0,0,0,100,0,10,0,-,-,-,628,47,56,65,75,186
714,初級4,昼戦,333,SMG,VP1915,11,0,2,224,5%,150%,15,13,4,17,68,0,0,0,100,0,10,0,-,-,-,626,46,56,65,75,187
714,初級4,昼戦,232,HG,MP-448,11,0,2,70,20%,150%,15,12,15,23,42,0,0,0,100,0,1,0,-,-,-,325,44,53,62,71,188
714,初級4,昼戦,145,RF,OTs-44,30,0,3,156,40%,150%,15,88,28,14,25,0,0,0,100,0,1,0,-,-,-,893,44,53,62,71,189
714,初級4,昼戦,227,AR,A-91,11,0,2,124,20%,150%,15,25,13,10,54,0,0,0,100,0,1,0,-,-,-,437,38,45,53,61,190
714,初級4,昼戦,1026,MG,クラエス,62,0,1,127,55%,150%,515,72,30,26,115,0,8,0,100,0,10,0,特殊貫通弾 (5-Star),専用装備 (5-Star),-,1532,38,45,53,61,191
714,初級4,昼戦,336,SMG,PPD-40,11,0,2,204,5%,150%,15,13,5,18,64,0,0,0,100,0,1,0,-,-,-,486,36,43,51,58,192
714,初級4,昼戦,314,AR,StG-940,11,0,2,122,20%,150%,15,24,12,11,50,0,0,0,100,0,1,0,-,-,-,412,36,43,50,57,193
714,初級4,昼戦,267,SMG,MP41,11,0,2,214,5%,150%,15,14,5,15,55,0,0,0,100,0,1,0,-,-,-,472,35,42,49,56,194
714,初級4,昼戦,364,SMG,MPK,11,0,2,204,5%,150%,15,13,4,16,55,0,0,0,64,0,1,0,-,-,-,463,34,41,48,55,195
714,初級4,昼戦,120,AR,ARX-160,11,0,2,110,20%,150%,15,22,11,11,53,0,0,0,74,0,1,0,-,-,-,390,34,40,47,54,196
714,初級4,昼戦,291,SMG,43M,11,0,2,204,5%,150%,15,14,5,13,63,0,0,0,100,0,1,0,-,-,-,453,33,40,47,54,197
714,初級4,昼戦,23,SMG,PP-90,11,0,2,176,5%,150%,15,11,4,19,69,0,0,0,74,0,1,0,-,-,-,443,33,39,46,53,198
714,初級4,昼戦,116,SMG,Z-62,11,0,2,186,5%,150%,15,12,4,17,55,0,0,0,66,0,1,0,-,-,-,435,32,39,45,52,199
714,初級4,昼戦,1035,HG,山田たえ,1,0,1,47,20%,150%,15,10,6,9,36,0,1,0,50,0,10,0,-,-,-,211,29,34,40,46,200
714,初級4,昼戦,375,HG,コルトウォーカー,1,0,1,30,20%,150%,15,14,9,15,38,0,0,0,100,0,10,0,-,-,-,206,28,33,39,45,201
714,初級4,昼戦,140,HG,PSM,25,0,1,35,20%,150%,15,12,23,37,48,0,0,0,72,0,1,0,-,-,-,189,25,31,36,41,202
714,初級4,昼戦,297,AR,FI M82,31,0,1,74,20%,150%,15,30,19,19,58,0,0,0,100,0,1,0,-,-,-,287,25,30,35,40,203
714,初級4,昼戦,113,HG,セルジュコフ,14,0,1,40,20%,150%,15,16,16,18,43,0,0,0,100,0,1,0,-,-,-,175,24,28,33,38,204
714,初級4,昼戦,210,HG,CZ52,11,0,1,42,20%,150%,15,16,13,16,38,0,0,0,100,0,1,0,-,-,-,167,22,27,32,36,205
714,初級4,昼戦,247,RF,K31,11,0,2,86,40%,150%,15,57,18,10,28,0,0,0,100,0,1,0,-,-,-,447,22,26,31,35,206
714,初級4,昼戦,128,RF,M99,11,0,2,98,40%,150%,15,63,17,7,23,0,0,0,69,0,1,0,-,-,-,437,21,26,30,34,207
714,初級4,昼戦,308,RF,C14,11,0,2,102,40%,150%,15,59,18,8,23,0,0,0,100,0,1,0,-,-,-,426,21,25,29,34,208
714,初級4,昼戦,158,SG,KS-23,11,0,2,304,40%,150%,15,20,3,3,19,5,3,0,66,0,1,0,-,-,-,571,21,25,29,34,209
714,初級4,昼戦,322,HG,QSB-91,4,0,1,36,20%,150%,15,15,11,12,37,0,0,0,100,0,1,0,-,-,-,150,20,24,28,33,210
714,初級4,昼戦,284,RF,Zas M76,11,0,2,94,40%,150%,15,50,18,10,27,0,0,0,100,0,1,0,-,-,-,423,21,25,29,33,211
714,初級4,昼戦,186,HG,P226,2,0,1,37,20%,150%,15,13,10,11,43,0,0,0,100,0,1,0,-,-,-,149,20,24,28,32,212
714,初級4,昼戦,325,SG,PM5,11,0,2,262,40%,150%,15,17,4,5,21,4,5,0,100,0,1,0,-,-,-,542,20,24,28,32,213
714,初級4,昼戦,310,HG,Rex Zero 1,1,0,1,35,20%,150%,15,13,9,11,42,0,0,0,100,0,1,0,-,-,-,148,20,24,28,32,214
714,初級4,昼戦,1030,SMG,邪神ちゃん,1,0,1,102,5%,150%,15,9,2,9,54,0,0,0,64,0,10,0,-,-,-,267,20,24,28,32,215
714,初級4,昼戦,346,HG,CZ100,1,0,1,37,20%,150%,15,12,8,12,40,0,0,0,100,0,1,0,-,-,-,147,20,24,28,32,216
714,初級4,昼戦,378,AR,SCAR-L,1,0,1,55,20%,150%,15,19,6,7,49,0,0,0,100,0,10,0,-,-,-,231,20,24,28,32,217
714,初級4,昼戦,1038,AR,水野愛,1,0,1,58,20%,150%,15,20,7,5,45,0,1,0,50,0,10,0,-,-,-,233,20,24,28,32,218
714,初級4,昼戦,332,HG,デリンジャー,1,0,1,35,20%,150%,15,12,9,13,35,0,0,0,100,0,1,0,-,-,-,145,19,23,27,31,219
714,初級4,昼戦,309,HG,WKp,1,0,1,40,20%,150%,15,15,7,9,29,0,0,0,100,0,1,0,-,-,-,140,19,23,26,30,220
714,初級4,昼戦,1036,SMG,星川リリィ,1,0,1,88,5%,150%,15,10,2,11,68,0,1,0,50,0,10,0,-,-,-,258,19,23,27,30,221
714,初級4,昼戦,289,AR,R5,1,0,1,62,20%,150%,15,21,8,7,51,0,0,0,100,0,1,0,-,-,-,191,16,20,23,26,222
714,初級4,昼戦,144,SMG,MT-9,1,0,1,102,5%,150%,15,11,3,10,63,0,0,0,100,0,1,0,-,-,-,210,15,18,22,25,223
714,初級4,昼戦,102,SMG,UMP40,1,0,1,90,5%,150%,15,11,3,11,59,0,0,0,100,0,1,0,-,-,-,201,15,18,21,24,224
714,初級4,昼戦,218,SMG,T77,1,0,1,93,5%,150%,15,11,3,11,66,0,0,0,100,0,1,0,-,-,-,203,15,18,21,24,225
714,初級4,昼戦,223,AR,Model L,1,0,1,55,20%,150%,15,20,7,7,50,0,0,0,100,0,1,0,-,-,-,172,15,18,21,24,226
714,初級4,昼戦,301,SMG,MAS-38,1,0,1,96,5%,150%,15,11,3,11,57,0,0,0,100,0,1,0,-,-,-,204,15,18,21,24,227
714,初級4,昼戦,279,AR,INSAS,1,0,1,55,20%,150%,15,19,8,7,48,0,0,0,100,0,1,0,-,-,-,172,15,18,21,24,228
714,初級4,昼戦,295,SMG,CF-05,1,0,1,96,5%,150%,15,11,3,11,61,0,0,0,100,0,1,0,-,-,-,208,15,18,21,24,229
714,初級4,昼戦,209,SMG,OTs-39,1,0,1,96,5%,150%,15,12,3,11,52,0,0,0,100,0,1,0,-,-,-,204,15,18,21,24,230
714,初級4,昼戦,138,AR,6P62,1,0,1,61,20%,150%,15,26,6,5,36,0,0,0,100,0,1,0,-,-,-,168,14,17,20,23,231
714,初級4,昼戦,180,RF,PzB39,31,0,1,55,40%,150%,15,80,27,13,25,0,0,0,66,0,1,0,-,-,-,288,14,17,20,23,232
714,初級4,昼戦,225,SMG,Cx4 ストーム,1,0,1,90,5%,150%,15,14,3,11,44,0,0,0,100,0,1,0,-,-,-,199,14,17,20,23,233
714,初級4,昼戦,258,AR,マガル,1,0,1,58,20%,150%,15,17,7,6,46,0,0,0,100,0,1,0,-,-,-,167,14,17,20,23,234
714,初級4,昼戦,327,SMG,SUB-2000,1,0,1,97,5%,150%,15,10,2,9,59,0,0,0,66,0,1,0,-,-,-,197,14,17,20,23,235
714,初級4,昼戦,169,SMG,SCW,1,0,1,84,5%,150%,15,13,3,11,65,0,0,0,100,0,1,0,-,-,-,193,14,17,20,23,236
714,初級4,昼戦,335,AR,フェドロフ,1,0,1,55,20%,150%,15,21,8,7,39,0,0,0,100,0,1,0,-,-,-,171,14,17,20,23,237
714,初級4,昼戦,343,AR,APC556,1,0,1,57,20%,150%,15,17,6,6,51,0,0,0,67,0,1,0,-,-,-,169,14,17,20,23,238
714,初級4,昼戦,344,AR,FARA 83,1,0,1,55,20%,150%,15,17,7,6,52,0,0,0,65,0,1,0,-,-,-,170,14,17,20,23,239
714,初級4,昼戦,170,AR,ASh-12.7,1,0,1,55,20%,150%,15,24,6,5,39,0,0,0,100,0,1,0,-,-,-,162,14,17,19,22,240
714,初級4,昼戦,150,SMG,シプカ,1,0,1,84,5%,150%,15,9,2,10,65,0,0,0,74,0,1,0,-,-,-,188,14,16,19,22,241
714,初級4,昼戦,33,SMG,m45,1,0,1,93,5%,150%,15,12,2,9,52,0,0,0,50,0,1,0,-,-,-,189,14,17,19,22,242
714,初級4,昼戦,94,SMG,64式,1,0,1,88,5%,150%,15,11,2,9,65,0,0,0,50,0,1,0,-,-,-,184,13,16,19,22,243
714,初級4,昼戦,92,SMG,スペクトラM4,1,0,1,88,5%,150%,15,10,2,10,63,0,0,0,50,0,1,0,-,-,-,185,13,16,19,22,244
714,初級4,昼戦,42,RF,PTRD,23,0,1,57,40%,150%,15,82,26,11,21,0,0,0,100,0,1,0,-,-,-,267,13,16,18,21,245
714,初級4,昼戦,71,AR,ガリル,1,0,1,53,20%,150%,15,18,6,6,43,0,0,0,100,0,1,0,-,-,-,154,13,16,18,21,246
714,初級4,昼戦,74,AR,SIG-510,1,0,1,58,20%,150%,15,20,5,5,39,0,0,0,50,0,1,0,-,-,-,155,13,16,18,21,247
714,初級4,昼戦,334,RF,Model 99,1,0,1,49,40%,150%,15,47,11,6,23,0,0,0,100,0,10,0,-,-,-,243,12,14,17,19,248
714,初級4,昼戦,377,RF,SCAR-H,1,0,1,43,40%,150%,15,41,12,5,27,0,0,0,100,0,10,0,-,-,-,241,12,14,16,19,249
714,初級4,昼戦,1037,RF,源さくら,1,0,1,44,40%,150%,15,44,9,4,23,0,1,0,50,0,10,0,-,-,-,228,11,13,15,18,250
714,初級4,昼戦,211,RF,SRS,1,0,1,44,40%,150%,15,49,11,5,23,0,0,0,100,0,1,0,-,-,-,181,9,10,12,14,251
714,初級4,昼戦,278,SG,Six12,2,0,1,123,40%,150%,15,15,4,4,22,3,4,0,100,0,1,0,-,-,-,248,9,11,13,14,252
714,初級4,昼戦,222,RF,TAC-50,1,0,1,44,40%,150%,15,55,11,5,21,0,0,0,100,0,1,0,-,-,-,181,9,10,12,14,253
714,初級4,昼戦,268,RF,T-CMS,1,0,1,44,40%,150%,15,48,11,5,25,0,0,0,100,0,1,0,-,-,-,177,8,10,12,14,254
714,初級4,昼戦,226,RF,Mk 12,1,0,1,41,40%,150%,15,38,11,5,31,0,0,0,100,0,1,0,-,-,-,177,8,10,12,14,255
714,初級4,昼戦,184,RF,T-5000,1,0,1,45,40%,150%,15,49,12,5,24,0,0,0,100,0,1,0,-,-,-,183,9,10,12,14,256
714,初級4,昼戦,305,RF,タブク,1,0,1,42,40%,150%,15,44,11,6,26,0,0,0,100,0,1,0,-,-,-,177,8,10,12,14,257
714,初級4,昼戦,255,RF,スカウト,1,0,1,45,40%,150%,15,46,11,6,24,0,0,0,100,0,1,0,-,-,-,175,8,10,12,14,258
714,初級4,昼戦,190,SG,NS2000,1,0,1,127,40%,150%,15,14,3,3,19,3,5,0,100,0,1,0,-,-,-,242,9,10,12,14,259
714,初級4,昼戦,152,SG,M1897,1,0,1,127,40%,150%,15,15,3,3,18,3,4,0,100,0,1,0,-,-,-,242,9,10,12,14,260
714,初級4,昼戦,192,RF,JS05,1,0,1,45,40%,150%,15,55,11,5,20,0,0,0,100,0,1,0,-,-,-,180,9,10,12,14,261
714,初級4,昼戦,299,SG,HSM10,1,0,1,124,40%,150%,15,14,3,3,19,3,4,0,100,0,1,0,-,-,-,238,8,10,12,14,262
714,初級4,昼戦,321,SG,TS12,1,0,1,121,40%,150%,15,14,3,3,21,3,3,0,100,0,1,0,-,-,-,236,8,10,12,14,263
714,初級4,昼戦,353,SG,MAG-7,1,0,1,121,40%,150%,15,18,3,3,18,3,5,0,100,0,1,0,-,-,-,241,9,10,12,14,264
714,初級4,昼戦,200,RF,XM3,1,0,1,41,40%,150%,15,48,12,5,23,0,0,0,100,0,2,0,-,-,-,182,9,10,12,14,265
714,初級4,昼戦,38,RF,M21,1,0,1,47,40%,150%,15,45,10,4,24,0,0,0,68,0,1,0,-,-,-,171,8,10,11,13,266
714,初級4,昼戦,230,RF,OBR,1,0,1,41,40%,150%,15,45,11,5,25,0,0,0,100,0,1,0,-,-,-,171,8,10,11,13,267
714,初級4,昼戦,241,RF,RT-20,1,0,1,45,40%,150%,15,59,11,5,18,0,0,0,100,0,1,0,-,-,-,171,8,10,11,13,268
714,初級4,昼戦,320,RF,GM6 Lynx,1,0,1,42,40%,150%,15,51,10,4,23,0,0,0,66,0,1,0,-,-,-,169,8,10,11,13,269
714,初級4,昼戦,147,RF,SSG 69,1,0,1,40,40%,150%,15,47,10,5,20,0,0,0,66,0,1,0,-,-,-,159,7,9,11,12,270
714,初級4,昼戦,35,RF,M1A1,1,0,1,42,40%,150%,15,35,10,6,26,0,0,0,61,0,1,0,-,-,-,162,8,9,11,12,271
714,初級4,昼戦,41,RF,SKS,1,0,1,47,40%,150%,15,39,8,5,24,0,0,0,50,0,1,0,-,-,-,157,7,9,10,12,272
714,初級4,昼戦,1040,MG,ゆうぎり,1,0,1,80,5%,150%,15,37,4,4,85,0,9,0,50,0,10,0,-,-,-,284,7,8,9,11,273
714,初級4,昼戦,88,MG,MG3,1,0,1,99,5%,150%,15,34,5,4,90,0,10,0,100,0,1,0,-,-,-,251,6,7,8,10,274
714,初級4,昼戦,149,MG,AEK-999,1,0,1,83,5%,150%,15,36,5,5,83,0,10,0,100,0,1,0,-,-,-,238,5,7,8,9,275
714,初級4,昼戦,254,MG,UKM-2000,1,0,1,85,5%,150%,15,37,5,5,81,0,11,0,100,0,1,0,-,-,-,245,6,7,8,9,276
714,初級4,昼戦,78,MG,M60,1,0,1,91,5%,150%,15,36,5,5,76,0,9,0,100,0,1,0,-,-,-,242,6,7,8,9,277
714,初級4,昼戦,300,MG,CAR,1,0,1,83,5%,150%,15,36,5,5,76,0,8,0,100,0,1,0,-,-,-,227,5,6,7,9,278
714,初級4,昼戦,319,MG,PM1910,1,0,1,95,5%,150%,15,36,5,5,72,0,10,0,100,0,1,0,-,-,-,248,6,7,8,9,279
714,初級4,昼戦,84,MG,RPD,1,0,1,83,5%,150%,15,30,5,5,80,0,8,0,100,0,1,0,-,-,-,221,5,6,7,8,280
714,初級4,昼戦,195,MG,Gr MG23,1,0,1,75,5%,150%,15,30,5,5,90,0,9,0,100,0,1,0,-,-,-,217,5,6,7,8,281
714,初級4,昼戦,87,MG,MG34,1,0,1,83,5%,150%,15,34,4,5,83,0,10,0,100,0,1,0,-,-,-,220,5,6,7,8,282
718,初級8,昼戦,20055,AR,M4A1 Mod,120,3,5,565,68%,150%,15,98,58,58,100,15,0,0,200,1,10,10,オプティカル (5-Star),高速弾 (5-Star),専用装備 (5-Star),8230,1131,1357,1584,1810,1
