地区ID,地区名,戦闘形式,人形ID,種類,人形,レベル,改造,リンク数,最大HP,会心率,会心ダメージ,破甲,火力,命中,回避,射速,防御,弾薬数,修理,好感度,誓約,スキル1,スキル2,装備1,装備2,装備3,作戦能力,ダメージ予測 (1-Fairy),ダメージ予測 (2-Fairy),ダメージ予測 (3-Fairy),ダメージ予測 (4-Fairy),順位
714,初級4,昼戦,27,SMG,スコーピオン,100,0,5,795,5%,100%,8,62,45,92,115,0,0,0,150,1,10,0,チップ (5-Star),専用装備 (5-Star),ドットサイト (5-Star),5698,512,615,717,820,126
714,初級4,昼戦,1038,AR,水野愛,100,0,5,580,20%,100%,15,102,93,48,91,0,1,0,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),専用装備 (5-Star),5862,512,615,718,820,127
714,初級4,昼戦,196,AR,Zas M21,100,0,5,605,20%,100%,15,96,83,46,98,0,0,0,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5857,512,614,717,819,128
714,初級4,昼戦,342,AR,KH2002,100,0,5,660,20%,100%,15,99,68,41,99,0,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5857,512,614,717,819,129
714,初級4,昼戦,4,HG,パイソン,100,0,5,350,70%,150%,8,59,110,111,49,0,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3721,511,613,716,818,130
714,初級4,昼戦,106,AR,FAL,100,0,5,660,20%,100%,15,98,78,42,96,0,0,0,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5846,511,613,716,818,131
714,初級4,昼戦,181,AR,T91,100,0,5,620,20%,100%,15,92,79,51,100,0,0,0,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5849,511,614,716,818,132
714,初級4,昼戦,375,HG,コルトウォーカー,100,0,5,300,50%,150%,8,55,86,144,57,0,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3722,511,614,716,818,133
714,初級4,昼戦,20063,AR,Gr G3 Mod,120,3,5,565,20%,100%,15,102,94,46,88,0,0,0,200,1,10,10,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5838,510,612,715,817,134
714,初級4,昼戦,72,AR,TAR-21,100,0,5,525,68%,150%,15,87,51,67,89,0,0,0,100,0,10,0,オプティカル (5-Star),高速弾 (5-Star),専用装備 (5-Star),5838,510,612,715,817,135
714,初級4,昼戦,20061,AR,StG44 Mod,120,3,5,650,20%,100%,15,100,83,40,90,0,0,0,100,0,10,10,ドットサイト (5-Star),専用装備 (5-Star),チップ (5-Star),5832,510,612,714,816,136
714,初級4,昼戦,328,SMG,AR-57,100,0,5,915,5%,100%,8,58,45,78,116,0,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5668,510,612,714,816,137
714,初級4,昼戦,287,AR,SIG-556,100,0,5,605,20%,100%,15,92,81,50,100,0,0,0,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5821,509,611,713,814,138
714,初級4,昼戦,1039,AR,紺野純子,100,0,5,550,68%,185%,15,101,60,52,64,0,1,0,150,1,10,0,オプティカル (5-Star),高速弾 (5-Star),専用装備 (5-Star),5821,509,611,713,814,139
714,初級4,昼戦,236,AR,K11,100,0,5,675,20%,100%,15,99,71,39,97,0,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5815,508,610,712,814,140
714,初級4,昼戦,20032,SMG,Micro Uzi Mod,120,3,5,885,5%,100%,8,68,50,88,128,0,0,0,100,0,10,10,チップ (5-Star),ホローポイント弾 (5-Star),専用装備 (5-Star),6776,508,609,711,813,141
714,初級4,昼戦,96,HG,グリズリー,100,0,5,430,50%,150%,8,55,74,100,54,0,0,0,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),専用装備 (5-Star),3698,508,610,711,813,142
714,初級4,昼戦,233,HG,Px4 ストーム,100,0,5,340,40%,150%,8,52,73,143,57,0,0,0,100,0,10,0,専用装備 (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3699,508,610,712,813,143
714,初級4,昼戦,119,AR,OTs-14,100,0,5,550,20%,100%,15,97,74,60,96,0,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5800,507,609,710,812,144
714,初級4,昼戦,129,AR,95式,100,0,5,580,20%,100%,15,104,72,51,92,0,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5804,507,609,710,812,145
714,初級4,昼戦,130,AR,97式,100,0,5,580,20%,100%,15,95,87,51,96,0,0,0,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5800,507,609,710,812,146
714,初級4,昼戦,1029,AR,エージェント416,100,0,5,605,20%,100%,15,92,81,49,100,0,0,0,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5805,507,609,711,812,147
714,初級4,昼戦,126,HG,NZ75,100,0,5,365,50%,150%,8,50,66,118,63,0,0,0,100,0,10,0,専用装備 (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3695,508,609,711,812,148
714,初級4,昼戦,215,AR,MDR,100,0,5,595,20%,100%,15,94,83,44,100,0,0,0,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5805,507,609,711,812,149
714,初級4,昼戦,294,HG,ウェブリー,100,0,5,430,20%,150%,8,40,70,129,57,0,0,0,100,0,10,0,SFライト (5-Star),ホローポイント弾 (5-Star),T外骨格 (5-Star),3691,507,609,710,812,150
714,初級4,昼戦,66,AR,56-1式,100,0,5,690,68%,144%,15,94,39,39,94,0,0,0,150,1,10,0,専用装備 (5-Star),高速弾 (5-Star),チップ (5-Star),5796,507,608,710,811,151
714,初級4,昼戦,250,HG,HS2000,100,0,5,360,50%,150%,8,50,85,112,62,0,0,0,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3688,507,608,709,811,152
714,初級4,昼戦,214,AR,ADS,100,0,5,605,20%,100%,15,96,71,48,99,0,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5789,506,607,709,810,153
714,初級4,昼戦,1001,HG,ノエル,100,0,5,300,50%,150%,8,56,83,107,65,0,0,0,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3683,506,607,708,810,154
714,初級4,昼戦,193,AR,T65,100,0,5,620,20%,100%,15,95,79,44,100,0,0,0,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5773,505,606,707,808,155
714,初級4,昼戦,260,HG,PA-15,100,0,5,350,50%,150%,8,52,89,100,64,0,0,0,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3673,505,606,707,808,156
714,初級4,昼戦,272,HG,デザートイーグル,100,0,5,365,70%,150%,8,59,80,90,55,0,0,0,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3673,505,606,707,808,157
714,初級4,昼戦,1035,HG,山田たえ,100,0,5,465,50%,150%,15,47,62,107,53,0,1,0,100,0,10,0,レッドサイト (5-Star),専用装備 (5-Star),T外骨格 (5-Star),3675,505,606,707,808,158
714,初級4,昼戦,288,AR,CR-21,100,0,5,550,20%,100%,15,96,72,48,102,0,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5758,503,604,705,806,159
714,初級4,昼戦,194,AR,K2,100,0,5,635,20%,100%,15,96,68,45,99,0,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5763,504,605,705,806,160
714,初級4,昼戦,172,AR,Am RFB,100,0,5,525,78%,118%,15,108,72,52,79,0,0,0,100,0,10,0,専用装備 (5-Star),高速弾 (5-Star),チップ (5-Star),5753,503,604,704,805,161
714,初級4,昼戦,285,HG,C-93,100,0,5,315,50%,150%,8,50,86,123,64,0,0,0,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3663,503,604,705,805,162
714,初級4,昼戦,20104,SMG,Gr G36c Mod,120,3,5,1085,5%,150%,8,51,45,115,84,0,0,0,100,0,10,10,専用装備 (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6707,503,603,704,804,163
714,初級4,昼戦,20143,SMG,RO635 Mod,120,3,5,1040,5%,150%,8,40,46,126,96,0,0,0,100,0,10,10,専用装備 (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6699,502,602,703,803,164
714,初級4,昼戦,1018,HG,セイ・P・アサギリ,100,0,5,425,20%,150%,8,47,62,123,53,0,0,0,100,0,10,0,SFライト (5-Star),ホローポイント弾 (5-Star),専用装備 (5-Star),3654,502,602,703,803,165
714,初級4,昼戦,1017,HG,ジル・スティングレイ,100,0,5,400,20%,150%,8,41,56,144,55,0,0,0,100,0,10,0,SFライト (5-Star),ホローポイント弾 (5-Star),T外骨格 (5-Star),3649,501,602,702,802,166
714,初級4,昼戦,27,SMG,スコーピオン,100,0,5,795,5%,100%,8,61,44,88,115,0,0,0,100,0,10,0,チップ (5-Star),専用装備 (5-Star),ドットサイト (5-Star),5560,500,600,700,800,167
714,初級4,昼戦,175,AR,ART556,100,0,5,580,20%,100%,15,102,73,54,90,0,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5710,499,599,699,799,168
714,初級4,昼戦,303,HG,HP-35,100,0,5,380,50%,150%,8,48,88,114,58,0,0,0,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3633,499,599,699,799,169
714,初級4,昼戦,20026,SMG,Gr MP5 Mod,120,3,5,905,5%,150%,8,53,30,148,90,0,0,0,100,0,10,10,専用装備 (5-Star),ホローポイント弾 (5-Star),専用装備 (5-Star),6648,498,598,698,797,170
714,初級4,昼戦,340,AR,TKB-408,100,0,5,580,20%,100%,15,93,84,51,96,0,0,0,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5696,498,598,697,797,171
714,初級4,昼戦,1038,AR,水野愛,100,0,5,580,20%,100%,15,99,90,46,91,0,1,0,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),専用装備 (5-Star),5698,498,598,698,797,172
714,初級4,昼戦,4,HG,パイソン,100,0,5,350,70%,150%,8,57,106,107,49,0,0,0,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3620,497,597,696,796,173
714,初級4,昼戦,196,AR,Zas M21,100,0,5,605,20%,100%,15,93,81,44,98,0,0,0,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5691,497,597,697,796,174
714,初級4,昼戦,349,AR,AK74M,100,0,5,550,20%,100%,15,100,77,50,94,0,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5683,497,596,696,795,175
714,初級4,昼戦,20101,SMG,UMP9 Mod,120,3,5,905,5%,100%,8,71,34,104,112,0,0,0,100,0,10,10,チップ (5-Star),ホローポイント弾 (5-Star),専用装備 (5-Star),6631,497,596,696,795,176
714,初級4,昼戦,142,HG,Five-seven,100,0,5,315,50%,150%,8,48,80,122,66,0,0,0,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3616,497,596,696,795,177
714,初級4,昼戦,181,AR,T91,100,0,5,620,20%,100%,15,89,77,49,100,0,0,0,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5679,496,596,695,795,178
714,初級4,昼戦,106,AR,FAL,100,0,5,660,20%,100%,15,95,76,40,96,0,0,0,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5678,496,596,695,794,179
714,初級4,昼戦,1009,HG,エル・クレア,100,0,5,330,50%,150%,8,50,89,117,61,0,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3606,495,594,694,793,180
714,初級4,昼戦,1010,HG,エル・フェイル,100,0,5,330,50%,150%,8,50,89,117,61,0,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3606,495,594,694,793,181
714,初級4,昼戦,20002,HG,M1911 Mod,120,3,5,375,50%,150%,8,48,75,102,58,0,0,0,100,0,10,10,レッドサイト (5-Star),専用装備 (5-Star),X外骨格 (5-Star),3606,495,594,694,793,182
714,初級4,昼戦,375,HG,コルトウォーカー,100,0,5,300,50%,150%,8,53,83,138,57,0,0,0,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3608,496,595,694,793,183
714,初級4,昼戦,297,AR,FI M82,100,0,5,565,20%,100%,15,92,80,51,99,0,0,0,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5660,495,594,693,792,184
714,初級4,昼戦,287,AR,SIG-556,100,0,5,605,20%,100%,15,89,79,48,100,0,0,0,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5653,494,593,692,791,185
714,初級4,昼戦,119,AR,OTs-14,100,0,5,550,20%,100%,15,95,71,57,96,0,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5648,494,593,691,790,186
714,初級4,昼戦,343,AR,APC556,100,0,5,565,20%,100%,15,97,67,50,98,0,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5636,493,591,690,789,187
714,初級4,昼戦,376,SMG,エルマ,100,0,5,1320,5%,150%,8,38,44,104,83,0,0,0,150,1,10,0,T外骨格 (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6576,493,591,690,789,188
714,初級4,昼戦,129,AR,95式,100,0,5,580,20%,100%,15,93,85,49,95,0,0,0,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5637,493,591,690,789,189
714,初級4,昼戦,1029,AR,エージェント416,100,0,5,605,20%,100%,15,89,79,47,100,0,0,0,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5637,493,591,690,789,190
714,初級4,昼戦,20136,SMG,PP-19 Mod,120,3,5,950,5%,100%,8,63,47,92,115,0,0,0,200,1,10,10,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6574,493,591,690,788,191
714,初級4,昼戦,130,AR,97式,100,0,5,580,20%,100%,15,92,84,49,96,0,0,0,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5629,492,591,689,788,192
714,初級4,昼戦,1039,AR,紺野純子,100,0,5,550,68%,185%,15,98,57,50,64,0,1,0,100,0,10,0,オプティカル (5-Star),高速弾 (5-Star),専用装備 (5-Star),5629,492,591,689,788,193
714,初級4,昼戦,20071,AR,ガリル Mod,120,3,5,635,20%,100%,15,92,82,47,90,0,0,0,100,0,10,10,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5626,492,590,689,787,194
714,初級4,昼戦,20178,SMG,F1 Mod,120,3,5,1085,5%,150%,8,58,47,110,78,0,0,0,200,1,10,10,専用装備 (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6553,491,589,688,786,195
714,初級4,昼戦,344,AR,FARA 83,100,0,5,550,20%,100%,15,95,75,49,98,0,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5618,491,589,688,786,196
714,初級4,昼戦,20029,SMG,ステンMK-II Mod,120,3,5,975,5%,100%,8,64,50,91,110,0,0,0,200,1,10,10,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6549,491,589,687,785,197
714,初級4,昼戦,20091,HG,MP-446 Mod,120,3,5,340,50%,150%,8,48,80,104,60,0,0,0,100,0,10,10,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3570,490,589,687,785,198
714,初級4,昼戦,288,AR,CR-21,100,0,5,550,20%,100%,15,94,69,46,102,0,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5613,491,589,687,785,199
714,初級4,昼戦,227,AR,A-91,100,0,5,565,20%,100%,15,101,69,41,96,0,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5601,490,588,686,784,200
714,初級4,昼戦,193,AR,T65,100,0,5,620,20%,100%,15,92,77,42,100,0,0,0,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5603,490,588,686,784,201
714,初級4,昼戦,69,AR,Fr FAMAS,100,0,5,605,20%,100%,15,92,67,44,102,0,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5593,489,587,685,783,202
714,初級4,昼戦,187,AR,Ak 5,100,0,5,580,20%,100%,15,92,83,42,99,0,0,0,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5589,489,586,684,782,203
714,初級4,昼戦,20005,HG,M1895 Mod,120,3,5,360,40%,150%,8,46,55,154,45,0,0,0,100,0,10,10,専用装備 (5-Star),ホローポイント弾 (5-Star),T外骨格 (5-Star),3555,488,586,684,782,204
714,初級4,昼戦,66,AR,56-1式,100,0,5,690,68%,144%,15,91,37,37,94,0,0,0,100,0,10,0,専用装備 (5-Star),高速弾 (5-Star),チップ (5-Star),5573,487,585,682,780,205
714,初級4,昼戦,207,AR,CZ2000,100,0,5,550,20%,100%,15,88,79,51,102,0,0,0,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5571,487,584,682,779,206
714,初級4,昼戦,216,AR,XM8,100,0,5,540,20%,100%,15,96,65,47,100,0,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5550,485,582,679,777,207
714,初級4,昼戦,175,AR,ART556,100,0,5,580,20%,100%,15,99,70,52,90,0,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5541,484,581,678,775,208
714,初級4,昼戦,212,HG,K5,100,0,5,330,70%,150%,8,47,78,110,62,0,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3517,483,580,677,773,209
714,初級4,昼戦,58,AR,AK-47,100,0,5,660,68%,144%,15,94,39,38,90,0,0,0,150,1,10,0,専用装備 (5-Star),高速弾 (5-Star),チップ (5-Star),5520,483,579,676,772,210
714,初級4,昼戦,99,HG,Gr Mk23,100,0,5,400,50%,150%,8,47,79,93,63,0,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3512,482,579,676,772,211
714,初級4,昼戦,20103,SMG,UMP45 Mod,120,3,5,975,5%,100%,8,64,47,89,107,0,0,0,200,1,10,10,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6439,482,579,676,772,212
714,初級4,昼戦,20063,AR,Gr G3 Mod,120,3,5,565,20%,100%,15,96,88,42,88,0,0,0,100,0,10,10,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5521,483,579,676,772,213
714,初級4,昼戦,376,SMG,エルマ,100,0,5,1320,5%,150%,8,37,43,101,83,0,0,0,100,0,10,0,T外骨格 (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6437,482,579,675,772,214
714,初級4,昼戦,239,AR,03式,100,0,5,580,20%,115%,15,92,82,43,95,0,0,0,150,1,10,0,ドットサイト (5-Star),専用装備 (5-Star),チップ (5-Star),5511,482,578,675,771,215
714,初級4,昼戦,349,AR,AK74M,100,0,5,550,20%,100%,15,97,74,48,94,0,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5512,482,578,675,771,216
714,初級4,昼戦,343,AR,APC556,100,0,5,565,20%,100%,15,95,65,48,98,0,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5506,481,578,674,770,217
714,初級4,昼戦,1009,HG,エル・クレア,100,0,5,330,50%,150%,8,48,86,113,61,0,0,0,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3501,481,577,673,770,218
714,初級4,昼戦,1010,HG,エル・フェイル,100,0,5,330,50%,150%,8,48,86,113,61,0,0,0,100,0,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3501,481,577,673,770,219
714,初級4,昼戦,100,HG,P7,100,0,5,315,50%,150%,8,51,89,112,61,0,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3497,480,577,673,769,220
714,初級4,昼戦,297,AR,FI M82,100,0,5,565,20%,100%,15,89,78,49,99,0,0,0,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5495,480,576,673,769,221
714,初級4,昼戦,245,SMG,P90,100,0,5,950,5%,100%,8,63,47,92,117,0,0,0,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6403,480,576,672,768,222
714,初級4,昼戦,248,HG,ジェリコ,100,0,5,380,40%,150%,8,50,55,116,60,0,0,0,150,1,10,0,専用装備 (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3493,480,576,672,768,223
714,初級4,昼戦,1023,SMG,ヘンリエッタ,100,0,5,950,5%,100%,8,63,47,92,117,0,0,0,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6403,480,576,672,768,224
714,初級4,昼戦,269,HG,Gr P30,100,0,5,350,50%,150%,8,51,89,114,55,0,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3487,479,575,671,767,225
714,初級4,昼戦,344,AR,FARA 83,100,0,5,550,20%,100%,15,93,72,47,98,0,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5480,479,575,671,767,226
714,初級4,昼戦,127,SMG,79式,100,0,5,970,5%,100%,15,76,44,77,108,0,0,0,150,1,10,0,チップ (5-Star),専用装備 (5-Star),ドットサイト (5-Star),6387,479,574,670,766,227
714,初級4,昼戦,310,HG,Rex Zero 1,100,0,5,350,50%,150%,8,50,82,102,61,0,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3482,478,574,670,766,228
714,初級4,昼戦,168,HG,Spitfire,100,0,5,350,50%,150%,8,52,86,99,59,0,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3477,478,573,669,764,229
714,初級4,昼戦,262,AR,EM-2,100,0,5,595,20%,100%,15,98,83,53,85,0,0,0,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5455,477,572,668,763,230
714,初級4,昼戦,354,HG,ZiP .22,100,0,5,330,50%,150%,8,50,64,114,63,0,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3471,477,572,668,763,231
714,初級4,昼戦,69,AR,Fr FAMAS,100,0,5,605,20%,100%,15,90,65,42,102,0,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5457,477,572,668,763,232
714,初級4,昼戦,135,SMG,SR-3MP,100,0,5,970,5%,100%,8,75,34,84,115,0,0,0,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),専用装備 (5-Star),6353,476,571,667,762,233
714,初級4,昼戦,237,AR,SAR-21,100,0,5,580,20%,100%,15,92,65,42,101,0,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5448,476,572,667,762,234
714,初級4,昼戦,207,AR,CZ2000,100,0,5,550,20%,100%,15,86,77,49,102,0,0,0,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5442,476,571,666,761,235
714,初級4,昼戦,227,AR,A-91,100,0,5,565,20%,100%,15,98,67,39,96,0,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5437,475,570,666,761,236
714,初級4,昼戦,265,AR,Gr HK33,100,0,5,525,20%,100%,15,97,71,51,94,0,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5422,474,569,664,759,237
714,初級4,昼戦,332,HG,デリンジャー,100,0,5,350,50%,150%,8,50,86,123,52,0,0,0,150,1,10,0,レッドサイト (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3453,474,569,664,759,238
714,初級4,昼戦,187,AR,Ak 5,100,0,5,580,20%,100%,15,89,81,40,99,0,0,0,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5423,474,569,664,759,239
714,初級4,昼戦,11,HG,P08,100,0,5,350,50%,150%,8,55,76,108,55,0,0,0,150,1,10,0,専用装備 (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3449,474,569,663,758,240
714,初級4,昼戦,15,HG,G17,100,0,5,315,50%,150%,8,47,84,128,61,0,0,0,150,1,10,0,専用装備 (5-Star),ホローポイント弾 (5-Star),X外骨格 (5-Star),3448,474,568,663,758,241
